,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
837,84.49138373,0.00000168,0.00000168,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
838,84.59232804,0.00000068,0.00000068,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
839,84.69327234,0.00000020,0.00000020,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
840,84.79421665,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
841,84.89516095,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
842,84.99610526,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
843,85.09704956,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
844,85.19799387,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
845,85.29893817,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
846,85.39988248,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
847,85.50082679,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
848,85.60177109,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
849,85.70271540,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
850,85.80365970,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
851,85.90460401,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
852,86.00554831,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
853,86.10649262,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
854,86.20743692,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
855,86.30838123,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
856,86.40932554,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
857,86.51026984,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
858,86.61121415,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
859,86.71215845,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
860,86.81310276,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
861,86.91404706,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
862,87.01499137,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
863,87.11593567,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
864,87.21687998,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
865,87.31782429,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
866,87.41876859,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
867,87.51971290,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
868,87.62065720,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
869,87.72160151,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
870,87.82254581,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
871,87.92349012,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
872,88.02443442,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
873,88.12537873,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
874,88.22632303,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
875,88.32726734,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
876,88.42821165,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
877,88.52915595,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
878,88.63010026,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
879,88.73104456,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
880,88.83198887,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
881,88.93293317,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
882,89.03387748,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
883,89.13482178,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
884,89.23576609,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
885,89.33671040,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
886,89.43765470,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
887,89.53859901,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
888,89.63954331,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
889,89.74048762,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
890,89.84143192,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
891,89.94237623,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
892,90.04332053,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
893,90.14426484,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
894,90.24520915,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
895,90.34615345,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
896,90.44709776,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
897,90.54804206,0.00000000,0.00000000,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
898,90.64898637,0.00000008,0.00000008,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
899,90.74993067,0.00000024,0.00000024,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
900,90.85087498,0.00000058,0.00000058,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
901,90.95181928,0.00000128,0.00000128,0.99433696,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90392303,71.90388489,78.60251144,78.60246974
902,91.05276359,0.00000261,0.00000261,0.99433696,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90392303,71.90388489,78.60251144,78.60246974
903,91.15370790,0.00000508,0.00000508,0.99433696,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90392303,71.90388489,78.60251144,78.60246974
904,91.25465220,0.00000949,0.00000949,0.99433696,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90392303,71.90388489,78.60251144,78.60246974
905,91.35559651,0.00001705,0.00001705,0.99433702,0.99433690,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90390015,78.60248642,78.60248642
906,91.45654081,0.00002950,0.00002950,0.99433708,0.99433696,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90392303,78.60248642,78.60251144
907,91.55748512,0.00004918,0.00004918,0.99433720,0.99433708,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90393829,71.90390015,78.60252812,78.60248642
908,91.65842942,0.00007909,0.00007909,0.99433738,0.99433726,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90395355,71.90392303,78.60255372,78.60252036
909,91.75937373,0.00012278,0.00012278,0.99433762,0.99433750,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90399170,71.90395355,78.60259542,78.60255372
910,91.86031803,0.00018408,0.00018408,0.99433804,0.99433792,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90404510,71.90400696,78.60265380,78.60261210
911,91.96126234,0.00026673,0.00026673,0.99433863,0.99433851,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90409088,71.90407562,78.60271285,78.60269617
912,92.06220665,0.00037382,0.00037382,0.99433947,0.99433935,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90419006,71.90415955,78.60283019,78.60279683
913,92.16315095,0.00050713,0.00050713,0.99434054,0.99434042,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90431213,71.90429688,78.60297264,78.60295596
914,92.26409526,0.00066661,0.00066661,0.99434203,0.99434191,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90444946,71.90444946,78.60314068,78.60314068
915,92.36503956,0.00084993,0.00084993,0.99434388,0.99434376,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90465546,71.90467834,78.60339271,78.60341773
916,92.46598387,0.00105243,0.00105243,0.99434614,0.99434608,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90494537,71.90493011,78.60372756,78.60371088
917,92.56692817,0.00126738,0.00126738,0.99434894,0.99434882,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90523529,71.90523529,78.60407142,78.60407142
918,92.66787248,0.00148666,0.00148666,0.99435216,0.99435204,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90561676,71.90560150,78.60452428,78.60450759
919,92.76881678,0.00170164,0.00170164,0.99435586,0.99435574,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90600586,71.90600586,78.61244870,78.61243978
920,92.86976109,0.00190424,0.00190424,0.99436003,0.99435991,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90649414,71.90647125,78.61301837,78.61299335
921,92.97070539,0.00208778,0.00208778,0.99436456,0.99436444,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90698242,71.90697479,78.61360597,78.61359763
922,93.07164970,0.00224768,0.00224768,0.99436945,0.99436933,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90753174,71.90753174,78.61426030,78.61426030
923,93.17259401,0.00238166,0.00238166,0.99437457,0.99437445,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90811920,71.90810394,78.61495633,78.61493965
924,93.27353831,0.00248973,0.00248973,0.99438000,0.99437988,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90872192,71.90870667,78.61568698,78.61567029
925,93.37448262,0.00257369,0.00257369,0.99438554,0.99438542,1042.00000000,1042.00000000,1464.00000000,1464.00000000,71.90935516,71.90931702,78.61643306,78.61639135
926,93.47542692,0.00263663,0.00263663,0.99439120,0.99439114,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99282074,71.99279785,78.69282880,78.69280378
927,93.57637123,0.00268226,0.00268226,0.99439704,0.99439692,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99348450,71.99345398,78.69361710,78.69358374
928,93.67731553,0.00271440,0.00271440,0.99440289,0.99440277,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99411774,71.99411774,78.69436319,78.69436319
929,93.77825984,0.00273652,0.00273652,0.99440879,0.99440867,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99479675,71.99479675,78.69517719,78.69516817
930,93.87920414,0.00275158,0.00275158,0.99441469,0.99441457,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99546051,71.99543762,78.69596549,78.69594047
931,93.98014845,0.00276188,0.00276188,0.99442059,0.99442053,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99612427,71.99611664,78.69676281,78.69675447
932,94.08109276,0.00276912,0.00276912,0.99442655,0.99442643,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99678040,71.99676514,78.69754277,78.69751716
933,94.18203706,0.00277449,0.00277449,0.99443251,0.99443239,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99745178,71.99743652,78.69833950,78.69832282
934,94.28298137,0.00277875,0.00277875,0.99443847,0.99443835,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99812317,71.99810028,78.69913623,78.69911121
935,94.38392567,0.00278239,0.00278239,0.99444437,0.99444431,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99877167,71.99877167,78.69991687,78.69991687
936,94.48486998,0.00278569,0.00278569,0.99445033,0.99445027,1043.00000000,1043.00000000,1464.00000000,1464.00000000,71.99944305,71.99944305,78.70071352,78.70071352
937,94.58581428,0.00278883,0.00278883,0.99445629,0.99445617,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00010681,72.00010681,78.70150191,78.70150191
938,94.68675859,0.00279187,0.00279187,0.99446225,0.99446213,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00078583,72.00078583,78.70231592,78.70230690
939,94.78770289,0.00279485,0.00279485,0.99446821,0.99446809,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00144958,72.00144958,78.70310423,78.70310423
940,94.88864720,0.00279783,0.00279783,0.99447417,0.99447405,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00212097,72.00212097,78.70390097,78.70390097
941,94.98959151,0.00280080,0.00280080,0.99448013,0.99448001,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00279236,72.00279236,78.70470664,78.70470664
942,95.09053581,0.00280378,0.00280378,0.99448609,0.99448597,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00344086,72.00346375,78.70547828,78.70550330
943,95.19148012,0.00280676,0.00280676,0.99449199,0.99449193,1043.00000000,1043.00000000,1464.00000000,1464.00000000,72.00411224,72.00411224,78.70627502,78.70627502
944,95.29242442,0.00280973,0.00280973,0.99449795,0.99449790,1043.00000000,1043.00000000,1465.00000000,1465.00000000,72.00478363,72.00478363,78.71453629,78.71453629
945,95.39336873,0.00281271,0.00281271,0.99450392,0.99450380,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.08831024,72.08828735,78.79843597,78.79841096
946,95.49431303,0.00281568,0.00281568,0.99450988,0.99450976,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.08898163,72.08898163,78.79924173,78.79924173
947,95.59525734,0.00281866,0.00281866,0.99451584,0.99451572,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.08965302,72.08965302,78.80004749,78.80004749
948,95.69620164,0.00282164,0.00282164,0.99452180,0.99452168,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09030914,72.09030914,78.80081861,78.80081861
949,95.79714595,0.00282461,0.00282461,0.99452776,0.99452764,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09097290,72.09097290,78.80160709,78.80161603
950,95.89809026,0.00282759,0.00282759,0.99453372,0.99453360,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09164429,72.09164429,78.80241285,78.80241285
951,95.99903456,0.00283057,0.00283057,0.99453962,0.99453956,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09233856,72.09231567,78.80323461,78.80320959
952,96.09997887,0.00283354,0.00283354,0.99454558,0.99454552,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09300232,72.09298706,78.80403204,78.80401536
953,96.20092317,0.00283652,0.00283652,0.99455154,0.99455142,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09365845,72.09363556,78.80482113,78.80478716
954,96.30186748,0.00283950,0.00283950,0.99455750,0.99455738,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09432220,72.09431458,78.80560059,78.80559225
955,96.40281178,0.00284247,0.00284247,0.99456346,0.99456334,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09500122,72.09497833,78.80640575,78.80638073
956,96.50375609,0.00284545,0.00284545,0.99456942,0.99456930,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09566498,72.09564972,78.80720319,78.80718651
957,96.60470039,0.00284842,0.00284842,0.99457538,0.99457526,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09633636,72.09632111,78.80799993,78.80798325
958,96.70564470,0.00285140,0.00285140,0.99458128,0.99458122,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09699249,72.09699249,78.80878903,78.80878903
959,96.80658901,0.00285438,0.00285438,0.99458724,0.99458718,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09766388,72.09764099,78.80958586,78.80956084
960,96.90753331,0.00285735,0.00285735,0.99459320,0.99459308,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09833527,72.09831238,78.81039164,78.81035759
961,97.00847762,0.00286033,0.00286033,0.99459916,0.99459904,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09899902,72.09898376,78.81117110,78.81115443
962,97.10942192,0.00286331,0.00286331,0.99460512,0.99460500,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.09967041,72.09965515,78.81197689,78.81196021
963,97.21036623,0.00286628,0.00286628,0.99461108,0.99461097,1044.00000000,1044.00000000,1465.00000000,1465.00000000,72.10032654,72.10032654,78.81276599,78.81275696
964,97.31131053,0.00286926,0.00286926,0.99461704,0.99461693,1045.00000000,1045.00000000,1465.00000000,1465.00000000,72.14243317,72.14241028,78.85137663,78.85135162
965,97.41225484,0.00287224,0.00287224,0.99462301,0.99462289,1045.00000000,1045.00000000,1465.00000000,1465.00000000,72.14311981,72.14308929,78.85218117,78.85214781
966,97.51319914,0.00287521,0.00287521,0.99462891,0.99462885,1045.00000000,1045.00000000,1465.00000000,1465.00000000,72.14377594,72.14375305,78.85297024,78.85294522
967,97.61414345,0.00287819,0.00287819,0.99463487,0.99463481,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14444733,72.14443207,78.86124613,78.86122945
968,97.71508775,0.00288116,0.00288116,0.99464083,0.99464071,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14511871,72.14511871,78.86204301,78.86204301
969,97.81603206,0.00288414,0.00288414,0.99464679,0.99464667,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14577484,72.14577484,78.86282321,78.86282321
970,97.91697637,0.00288712,0.00288712,0.99465275,0.99465263,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14643860,72.14643860,78.86361167,78.86361167
971,98.01792067,0.00289009,0.00289009,0.99465871,0.99465859,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14710999,72.14710999,78.86441750,78.86441750
972,98.11886498,0.00289307,0.00289307,0.99466467,0.99466455,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14778137,72.14778137,78.86522334,78.86522334
973,98.21980928,0.00289605,0.00289605,0.99467063,0.99467051,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14845276,72.14845276,78.86602014,78.86602014
974,98.32075359,0.00289902,0.00289902,0.99467653,0.99467647,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14910889,72.14910889,78.86680035,78.86680035
975,98.42169789,0.00290200,0.00290200,0.99468249,0.99468243,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.14978027,72.14978027,78.86759723,78.86759723
976,98.52264220,0.00290498,0.00290498,0.99468845,0.99468833,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15045166,72.15045166,78.86839404,78.86839404
977,98.62358650,0.00290795,0.00290795,0.99469441,0.99469429,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15111542,72.15111542,78.86919154,78.86919154
978,98.72453081,0.00291093,0.00291093,0.99470037,0.99470025,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15179443,72.15179443,78.87000572,78.87000572
979,98.82547512,0.00291390,0.00291390,0.99470633,0.99470621,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15245056,72.15245819,78.87078585,78.87079419
980,98.92641942,0.00291688,0.00291688,0.99471229,0.99471217,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15311432,72.15311432,78.87157441,78.87157441
981,99.02736373,0.00291986,0.00291986,0.99471825,0.99471813,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15379333,72.15379333,78.87237964,78.87237964
982,99.12830803,0.00292283,0.00292283,0.99472415,0.99472409,1045.00000000,1045.00000000,1466.00000000,1466.00000000,72.15447998,72.15445709,78.87319313,78.87316812
983,99.22925234,0.00292581,0.00292581,0.99473011,0.99473000,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.23803711,72.23801422,78.94962493,78.94959096
984,99.33019664,0.00292878,0.00292878,0.99473608,0.99473596,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.23869324,72.23869324,78.95041404,78.95040508
985,99.43114095,0.00293175,0.00293175,0.99474204,0.99474192,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.23935699,72.23934937,78.95118453,78.95117619
986,99.53208525,0.00293471,0.00293471,0.99474800,0.99474788,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.24003601,72.24001312,78.95199866,78.95197364
987,99.63302956,0.00293766,0.00293766,0.99475396,0.99475384,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.24069977,72.24069214,78.95279611,78.95278777
988,99.73397387,0.00294058,0.00294058,0.99475992,0.99475980,1046.00000000,1046.00000000,1466.00000000,1466.00000000,72.24137878,72.24135590,78.95359223,78.95356722
989,99.83491817,0.00294348,0.00294348,0.99476582,0.99476576,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24205017,72.24202728,78.96188738,78.96186236
990,99.93586248,0.00294631,0.00294631,0.99477178,0.99477172,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24270630,72.24268341,78.96266761,78.96264259
991,100.03680678,0.00294907,0.00294907,0.99477774,0.99477762,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24337006,72.24336243,78.96345609,78.96344775
992,100.13775109,0.00295172,0.00295172,0.99478370,0.99478358,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24404907,72.24402618,78.96427030,78.96424528
993,100.23869539,0.00295421,0.00295421,0.99478966,0.99478954,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24471283,72.24470520,78.96506783,78.96505949
994,100.33963970,0.00295650,0.00295650,0.99479562,0.99479550,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24539185,72.24536896,78.96586404,78.96583902
995,100.44058400,0.00295853,0.00295853,0.99480152,0.99480146,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24604797,72.24602509,78.96664427,78.96661925
996,100.54152831,0.00296024,0.00296024,0.99480748,0.99480736,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24671936,72.24669647,78.96745015,78.96742513
997,100.64247262,0.00296158,0.00296158,0.99481344,0.99481332,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24738312,72.24737549,78.96823864,78.96823030
998,100.74341692,0.00296250,0.00296250,0.99481934,0.99481928,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24803925,72.24803925,78.96902784,78.96902784
999,100.84436123,0.00296297,0.00296297,0.99482530,0.99482518,1046.00000000,1046.00000000,1467.00000000,1467.00000000,72.24871826,72.24871826,78.96983309,78.96983309
